name,uri,conf_uri,roles,cnt_role,cnt_paper,homepage,bio,depiction,mbox_sha1sum,cnt_mbox,organization_sample,organization,organization_uri,cnt_org
Marco Balduini,http://data.semanticweb.org/person/marco-balduini,http://data.semanticweb.org/conference/iswc/2014,Tutorial Organizer,1,0,,,,,0,,,,0
Marco Buccio,http://data.semanticweb.org/person/marco-buccio,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,,,,0
Marco Console,http://data.semanticweb.org/person/marco-console,http://data.semanticweb.org/conference/iswc/2014,,0,2,,,,,0,Sapienza University of Rome,Sapienza University of Rome,http://data.semanticweb.org/organization/sapienza-university-of-rome,1
Marco Fisichella,http://data.semanticweb.org/person/marco-fisichella,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,L3S Research Center,L3S Research Center,http://data.semanticweb.org/organization/l3s-research-center,1
Marco Gabriele Enrico Fossati,http://data.semanticweb.org/person/marco-gabriele-enrico-fossati,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Posters and Demos),1,0,,,,,0,Fondazione Bruno Kessler,Fondazione Bruno Kessler,http://data.semanticweb.org/organization/fondazione-bruno-kessler,1
Marco Neumann,http://data.semanticweb.org/person/marco-neumann,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Industry Track),1,0,,,,,0,KONA,KONA,http://data.semanticweb.org/organization/kona,1
Marco Pistore,http://data.semanticweb.org/person/marco-pistore,http://data.semanticweb.org/conference/iswc/2014,,0,2,,,,,0,SAYservice s.r.l.,SAYservice s.r.l.; SayService,http://data.semanticweb.org/organization/sayservice-srl; http://data.semanticweb.org/organization/sayservice,2
Marco Rospocher,http://data.semanticweb.org/person/marco-rospocher,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track); Posters and Demos Chair; PC Member at ISWC2014 (In Use Track); Session Chair,4,3,https://dkm.fbk.eu/index.php/Marco_Rospocher,,,,0,Fondazione Bruno Kessler,Fondazione Bruno Kessler,http://data.semanticweb.org/organization/fondazione-bruno-kessler,1
Mari Carmen Suárez-Figueroa,http://data.semanticweb.org/person/mari-carmen-suarez-figueroa,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Posters and Demos),1,0,,,,,0,Technical University of Madrid,Technical University of Madrid,http://data.semanticweb.org/organization/technical-university-of-madrid,1
Maria-Esther Vidal,http://data.semanticweb.org/person/maria-esther-vidal,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track); PC Member at ISWC2014 (Posters and Demos); Workshop Chair,3,3,,,,,0,Simón Bolívar University,Simón Bolívar University,http://data.semanticweb.org/organization/simon-bolivar-university,1
Maria Keet,http://data.semanticweb.org/person/maria-keet,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track),1,0,,,,,0,Kabul University,Kabul University,http://data.semanticweb.org/organization/kabul-university,1
Maria Zotou,http://data.semanticweb.org/person/maria-zotou,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Centre for Research and Technology Hellas,Centre for Research and Technology Hellas,http://data.semanticweb.org/organization/centre-for-research-and-technology-hellas,1
Mariana Damova,http://data.semanticweb.org/person/mariana-damova,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Mozaika,Mozaika,http://data.semanticweb.org/organization/mozaika,1
Mariano Rodriguez-Muro,http://data.semanticweb.org/person/mariano-rodriguez-muro,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,IBM Thomas J. Watson Research Center,IBM Thomas J. Watson Research Center,http://data.semanticweb.org/organization/ibm-thomas-j-watson-research-center,1
Maribel Acosta,http://data.semanticweb.org/person/maribel-acosta,http://data.semanticweb.org/conference/iswc/2014,,0,2,,,,,0,"Institut AIFB, Universität Karlsruhe","Institut AIFB, Universität Karlsruhe",http://data.semanticweb.org/organization/institut-aifb-universitaet-karlsruhe,1
Marieke van Erp,http://data.semanticweb.org/person/marieke-van-erp,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Posters and Demos); Workshop Chair,2,0,,,,,0,VU University Amsterdam,VU University Amsterdam,http://data.semanticweb.org/organization/vu-university-amsterdam,1
Mariella Sabatino,http://data.semanticweb.org/person/mariella-sabatino,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Institut Eurécom,Institut Eurécom,http://data.semanticweb.org/organization/institut-eurecom,1
Mario Karlovcec,http://data.semanticweb.org/person/mario-karlovcec,http://data.semanticweb.org/conference/iswc/2014,Reviewer at ISWC2014 (Research Track),1,0,,,,,0,,,,0
Mark A. Musen,http://data.semanticweb.org/person/mark-a-musen,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track),1,1,,,,,0,Stanford University,Stanford University,http://data.semanticweb.org/organization/stanford-university,1
Mark Davies,http://data.semanticweb.org/person/mark-davies,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,European Bioinformatics Institute,European Bioinformatics Institute,http://data.semanticweb.org/organization/european-bioinformatics-institute,1
Mark Greaves,http://data.semanticweb.org/person/mark-greaves,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Industry Track),1,0,,,,,0,Pacific Northwest National Laboratory,Pacific Northwest National Laboratory,http://data.semanticweb.org/organization/pacific-northwest-national-laboratory,1
Marko Grobelnik,http://data.semanticweb.org/person/marko-grobelnik,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Jožef Stefan Institute,Jožef Stefan Institute,http://data.semanticweb.org/organization/jozef-stefan-institute,1
Markus Forsberg,http://data.semanticweb.org/person/markus-forsberg,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,University of Gothenburg,University of Gothenburg,http://data.semanticweb.org/organization/university-of-gothenburg,1
Markus Krötzsch,http://data.semanticweb.org/person/markus-kroetzsch,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track); Workshop Chair,2,2,,,,,0,Dresden University of Technology,Dresden University of Technology,http://data.semanticweb.org/organization/dresden-university-of-technology,1
Markus Luczak-Roesch,http://data.semanticweb.org/person/markus-luczak-roesch,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (In Use Track),1,0,,,,,0,University of Southampton,University of Southampton,http://data.semanticweb.org/organization/university-of-southampton,1
Markus Strohmaier,http://data.semanticweb.org/person/markus-strohmaier,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track),1,0,,,,,0,University of Koblenz and Landau,University of Koblenz and Landau,http://data.semanticweb.org/organization/university-of-koblenz-and-landau,1
Marta Poblet,http://data.semanticweb.org/person/marta-poblet,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Industry Track),1,0,,,,,0,RMIT University,RMIT University,http://data.semanticweb.org/organization/rmit-university,1
Marta Sabou,http://data.semanticweb.org/person/marta-sabou,http://data.semanticweb.org/conference/iswc/2014,Senior PC Member at ISWC2014 (Research Track); Tutorial Organizer,2,1,,,,,0,MODUL University Vienna,MODUL University Vienna,http://data.semanticweb.org/organization/modul-university-vienna,1
Martin Hepp,http://data.semanticweb.org/person/martin-hepp,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track); PC Member at ISWC2014 (In Use Track),2,0,,,,,0,Bundeswehr University Munich,Bundeswehr University Munich,http://data.semanticweb.org/organization/bundeswehr-university-munich,1
Martin Leinberger,http://data.semanticweb.org/person/martin-leinberger,http://data.semanticweb.org/conference/iswc/2014,,0,2,,,,,0,University of Koblenz and Landau,University of Koblenz and Landau,http://data.semanticweb.org/organization/university-of-koblenz-and-landau,1
Martin Przyjaciel-Zablocki,http://data.semanticweb.org/person/martin-przyjaciel-zablocki,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,University of Freiburg,University of Freiburg,http://data.semanticweb.org/organization/university-of-freiburg,1
Martin Rezk,http://data.semanticweb.org/person/martin-rezk,http://data.semanticweb.org/conference/iswc/2014,Reviewer at ISWC2014 (Research Track),1,1,,,,,0,Free University of Bozen-Bolzano,Free University of Bozen-Bolzano,http://data.semanticweb.org/organization/free-university-of-bozen-bolzano,1
Martine de Vos,http://data.semanticweb.org/person/martine-de-vos,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Posters and Demos),1,0,,,,,0,VU University Amsterdam,VU University Amsterdam,http://data.semanticweb.org/organization/vu-university-amsterdam,1
Marut Buranarach,http://data.semanticweb.org/person/marut-buranarach,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Posters and Demos),1,0,,,,,0,NECTEC,NECTEC,http://data.semanticweb.org/organization/nectec,1
Massimo Paolucci,http://data.semanticweb.org/person/massimo-paolucci,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track); PC Member at ISWC2014 (In Use Track),2,0,,,,,0,NTT DoCoMo,NTT DoCoMo,http://data.semanticweb.org/organization/ntt-docomo,1
Mathieu D'Aquin,http://data.semanticweb.org/person/mathieu-daquin,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track); PC Member at ISWC2014 (In Use Track); Workshop Chair,3,1,,,,,0,"Kmi, The Open University, UK","Kmi, The Open University, UK",http://data.semanticweb.org/organization/kmi-the-open-university-uk,1
Mathieu Roche,http://data.semanticweb.org/person/mathieu-roche,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,"Cirad, TETIS","Cirad, TETIS",http://data.semanticweb.org/organization/cirad-tetis,1
Matias Frosterus,http://data.semanticweb.org/person/matias-frosterus,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,,,,0
Matteo Matassoni,http://data.semanticweb.org/person/matteo-matassoni,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Fondazione Bruno Kessler,Fondazione Bruno Kessler,http://data.semanticweb.org/organization/fondazione-bruno-kessler,1
Matteo Palmonari,http://data.semanticweb.org/person/matteo-palmonari,http://data.semanticweb.org/conference/iswc/2014,Reviewer at ISWC2014 (Research Track); PC Member at ISWC2014 (Posters and Demos),2,0,,,,,0,University of Milan Bicocca,University of Milan Bicocca,http://data.semanticweb.org/organization/university-of-milan-bicocca,1
Matthew Horridge,http://data.semanticweb.org/person/matthew-horridge,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track); PC Member at ISWC2014 (In Use Track); Posters and Demos Chair,3,1,http://www.stanford.edu/~horridge/,,,,0,Stanford University,Stanford University,http://data.semanticweb.org/organization/stanford-university,1
Matthew Perry,http://data.semanticweb.org/person/matthew-perry,http://data.semanticweb.org/conference/iswc/2014,"Reviewer at ISWC2014 (Replication, Benchmark, Data and Software Track); Workshop Chair",2,0,,,,,0,,,,0
Matthew Rowe,http://data.semanticweb.org/person/matthew-rowe,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track); Senior PC Member at ISWC2014 (In Use Track),2,1,,,,,0,Lancaster University,Lancaster University,http://data.semanticweb.org/organization/lancaster-university,1
Matthias Bauer,http://data.semanticweb.org/person/matthias-bauer,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,MODUL University Vienna,MODUL University Vienna,http://data.semanticweb.org/organization/modul-university-vienna,1
Matthias Klusch,http://data.semanticweb.org/person/matthias-klusch,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track); PC Member at ISWC2014 (In Use Track),2,0,,,,,0,Deutsches Forschungszentrum für Künstliche Intelligenz (DFKI),Deutsches Forschungszentrum für Künstliche Intelligenz (DFKI),http://data.semanticweb.org/organization/deutsches-forschungszentrum-fuer-kuenstliche-intelligenz-dfki,1
Matthias Nickles,http://data.semanticweb.org/person/matthias-nickles,http://data.semanticweb.org/conference/iswc/2014,Workshop Chair,1,0,,,,,0,,,,0
Matthias Schett,http://data.semanticweb.org/person/matthias-schett,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Vienna University of Economics and Business,Vienna University of Economics and Business,http://data.semanticweb.org/organization/vienna-university-of-economics-and-business,1
Matthias Thimm,http://data.semanticweb.org/person/matthias-thimm,http://data.semanticweb.org/conference/iswc/2014,,0,2,,,,,0,University of Koblenz and Landau,University of Koblenz and Landau,http://data.semanticweb.org/organization/university-of-koblenz-and-landau,1
Matthias van Rossum,http://data.semanticweb.org/person/matthias-van-rossum,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,VU University Amsterdam,VU University Amsterdam,http://data.semanticweb.org/organization/vu-university-amsterdam,1
Matyas Karacsonyi,http://data.semanticweb.org/person/matyas-karacsonyi,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Vienna University of Economics and Business,Vienna University of Economics and Business,http://data.semanticweb.org/organization/vienna-university-of-economics-and-business,1
Maulik R. Kamdar,http://data.semanticweb.org/person/maulik-r-kamdar,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,"INSIGHT, NUI Galway","INSIGHT, NUI Galway",http://data.semanticweb.org/organization/insight-nui-galway,1
Maurizio Atzori,http://data.semanticweb.org/person/maurizio-atzori,http://data.semanticweb.org/conference/iswc/2014,,0,2,,,,,0,University of Cagliari,University of Cagliari,http://data.semanticweb.org/organization/university-of-cagliari,1
Maurizio Tesconi,http://data.semanticweb.org/person/maurizio-tesconi,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,IIT-CNR,IIT-CNR,http://data.semanticweb.org/organization/iit-cnr,1
Mauro Borioni,http://data.semanticweb.org/person/mauro-borioni,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,SRM - Reti e Mobilita,SRM - Reti e Mobilita,http://data.semanticweb.org/organization/srm-reti-e-mobilita,1
Mauro Dragoni,http://data.semanticweb.org/person/mauro-dragoni,http://data.semanticweb.org/conference/iswc/2014,Session Chair; PC Member at ISWC2014 (Posters and Demos); Publicity Chair,3,4,https://shell.fbk.eu/index.php/Mauro_Dragoni,,,,0,Fondazione Bruno Kessler,Fondazione Bruno Kessler,http://data.semanticweb.org/organization/fondazione-bruno-kessler,1
Max Schmachtenberg,http://data.semanticweb.org/person/max-schmachtenberg,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,University of Mannheim,University of Mannheim,http://data.semanticweb.org/organization/university-of-mannheim,1
Maximilian Nickel,http://data.semanticweb.org/person/maximilian-nickel,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Massachusetts Institute of Technology,Massachusetts Institute of Technology; Istituto Italiano di Tecnologia,http://data.semanticweb.org/organization/massachusetts-institute-of-technology; http://data.semanticweb.org/organization/istituto-italiano-di-tecnologia,2
